Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
StatefulSet.redis.my-release-redis-master,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.redis.my-release-redis-master,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.redis.my-release-redis-master,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.redis.my-release-redis-replicas,/bitnami-successful/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_25,,Minimize the admission of containers with added capability,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-24
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.nginx-ingress-controller.my-release-nginx-ingress-controller-default-backend,/bitnami-successful/nginx-ingress-controller-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
Deployment.jaeger.my-release-jaeger--agent,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
Deployment.jaeger.my-release-jaeger-collector,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
Deployment.jaeger.my-release-jaeger-query,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
StatefulSet.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.jaeger.my-release-cassandra,/bitnami-successful/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
